score_binary;PRF;GetSystemTimeAsFileTime;LdrLoadDll;LdrGetProcedureAddress;GetFileType;LdrGetDllHandle;SetUnhandledExceptionFilter;GetSystemInfo;NtAllocateVirtualMemory;RegCreateKeyExA;RegQueryValueExA;RegSetValueExA;RegCloseKey;CryptAcquireContextA;CryptCreateHash;CryptHashData;NtOpenSection;NtMapViewOfSection;RegOpenKeyExW;RegQueryValueExW;;NtOpenKey;NtQueryValueKey;NtClose;NtEnumerateValueKey;RegOpenKeyExA;CreateDirectoryW;GetFileAttributesExW;CoInitializeEx;WriteConsoleA;NtCreateFile;GetTimeZoneInformation;SetFilePointerEx;NtWriteFile;NtDeviceIoControlFile;GetSystemWindowsDirectoryW;NtOpenFile;DeviceIoControl;RegCreateKeyExW;RegSetValueExW;NtReadFile;NtFreeVirtualMemory;NtCreateSection;WSAStartup;NtCreateThreadEx;NtDuplicateObject;NtResumeThread;FindResourceExW;LoadResource;LdrUnloadDll;NtQuerySystemInformation;GlobalMemoryStatusEx;RegEnumValueW;CreateToolhelp32Snapshot;Process32FirstW;Process32NextW;NtOpenProcess;LookupAccountSidW;GetAdaptersAddresses;GetBestInterfaceEx;RegEnumKeyExW;CoUninitialize;getaddrinfo;FindFirstFileExW;NtQueryDirectoryFile;NtCreateMutant;GetFileVersionInfoSizeW;GetFileVersionInfoW;GetAddrInfoW;WSASocketW;bind;setsockopt;NtSetInformationFile;getsockname;WSASend;WSARecv;CertOpenStore;CryptDecodeObjectEx;RegEnumKeyExA;RegQueryInfoKeyW;NtSetValueKey;LoadStringW;CertControlStore;GetFileSize;GetTempPathW;GetSystemDirectoryW;GetNativeSystemInfo;GetShortPathNameW;SetFilePointer;SetFileTime;DeleteFileW;OpenSCManagerW;OpenServiceW;CreateThread;UuidCreate;NtOpenThread;StartServiceW;SetEndOfFile;FindResourceA;SizeofResource;closesocket;CoInitializeSecurity;CoCreateInstance;GetUserNameExW;GetComputerNameW;CopyFileW;CreateServiceW;NtDelayExecution;SHGetFolderPathW;SetFileInformationByHandle;NtUnmapViewOfSection;NtTerminateProcess;shutdown;__exception__;GetSystemDirectoryA;GetVolumePathNameW;NtQueryInformationFile;SetErrorMode;NtQueryKey;NtOpenKeyEx;NtQueryAttributesFile;NtCreateKey;NtEnumerateKey;RegDeleteValueW;COleScript_Compile;MessageBoxTimeoutW;NtProtectVirtualMemory;FindResourceW;OleInitialize;CreateActCtxW;GetVolumeNameForVolumeMountPointW;RegEnumKeyW;GetVolumePathNamesForVolumeNameW;GetFileSizeEx;GetFileInformationByHandleEx;GetForegroundWindow;DrawTextExW;GetSystemMetrics;NtOpenMutant;LoadStringA;CreateProcessInternalW;RemoveDirectoryA;SendNotifyMessageA;GetSystemWindowsDirectoryA;SendNotifyMessageW;SearchPathW;GetKeyState;DrawTextExA;GetCursorPos;EnumWindows;GetDiskFreeSpaceExW;GetComputerNameA;GetUserNameA;FindWindowW;NetShareEnum;GetFileInformationByHandle;RegDeleteKeyA;RegDeleteKeyW;SetWindowsHookExA;GetKeyboardState;GetDiskFreeSpaceW;SetWindowsHookExW;IsDebuggerPresent;FindWindowExW;GetAsyncKeyState;NtQueryFullAttributesFile;SetFileAttributesW;RemoveDirectoryW;SHGetSpecialFolderLocation;ShellExecuteExW;socket;gethostbyname;ioctlsocket;connect;select;send;recv;CryptAcquireContextW;timeGetTime;NetGetJoinInformation;LookupPrivilegeValueW;ReadProcessMemory;NtOpenDirectoryObject;MoveFileWithProgressW;NtDeleteKey;EncryptMessage;DecryptMessage;CoGetClassObject;WriteConsoleW;OutputDebugStringA;NtTerminateThread;FindWindowA;InternetCrackUrlA;InternetOpenA;InternetSetOptionA;InternetConnectA;HttpOpenRequestA;OpenSCManagerA;OpenServiceA;InternetQueryOptionA;HttpSendRequestA;InternetCloseHandle;RtlAddVectoredExceptionHandler;RtlRemoveVectoredExceptionHandler;FindResourceExA;GetUserNameExA;RtlAddVectoredContinueHandler;SetStdHandle;GlobalMemoryStatus;CopyFileA;UnhookWindowsHookEx;Thread32First;Thread32Next;Module32FirstW;Module32NextW;listen;accept;InternetCrackUrlW;CoCreateInstanceEx;IWbemServices_ExecQuery;CryptDecrypt;CryptGenKey;CryptExportKey;CryptEncrypt;GetUserNameW
2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.4;0;82;35;122;0;36;0;0;308;0;17;0;357;0;0;0;6;12;520;2257;27;41;15;307;0;5;9;0;18;0;102;0;1;29;0;1;58;0;0;0;733;194;10;0;0;4;0;19;17;2;1;1;41;0;0;0;14;0;0;0;4;18;0;9;110;1;0;0;0;0;0;0;16;0;0;0;0;0;0;2;0;0;0;3;1;1;0;0;10;3;3;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;8;0;0;0;0;0;75;9;0;4;6;0;0;0;0;0;6;0;1;1;4;111;8;14;13;2;35;1113;6;0;0;0;0;0;0;2;29;0;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.4;0;1;3;66;0;6;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;13;9;38;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.4;0;1;3;66;0;6;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;13;9;41;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.4;0;1;3;66;0;6;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;13;9;41;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.8;0;1;10;78;0;12;1;1;11;0;0;0;5;0;0;0;0;1;7;6;0;69;112;104;52;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;3;1;0;0;0;0;31;30;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;13;284;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.8;0;1;10;78;0;12;1;1;11;0;0;0;5;0;0;0;0;1;7;6;0;69;112;104;52;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;3;1;0;0;0;0;31;30;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;13;302;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.8;0;1;10;78;0;12;1;1;11;0;0;0;5;0;0;0;0;1;7;6;0;69;112;104;52;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;3;1;0;0;0;0;31;30;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;13;284;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.4;0;45;27;226;0;140;5;2;97;0;1;0;90;0;0;0;0;2;112;44;1;17;12;916;0;2;4;341;4;0;143;1;0;1;0;7;7;0;22;19;319;24;2;0;0;6;0;15;24;14;8;1;0;1;1;35;381;0;0;0;5;3;0;3;18;9;4;4;0;0;0;0;3;0;0;0;0;0;0;5;0;1;0;0;0;8;2;0;0;0;0;1;1;3;6;0;0;0;0;18;0;0;12;0;8;69;0;1;23;0;5;3;0;0;0;0;2;0;0;0;1;0;0;9;0;0;0;13;0;0;3;0;8;0;0;1;1;52;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;4;625;64;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.4;0;17;16;76;0;8;5;2;85;0;1;0;109;0;0;0;0;2;175;32;1;10;7;81;0;2;1;47;0;0;5;0;0;1;0;1;7;0;46;53;1;16;2;0;0;0;0;9;25;16;0;0;0;0;0;0;0;0;0;0;7;0;0;2;16;4;3;3;0;0;0;0;3;0;0;0;0;0;0;3;0;2;0;0;0;4;0;0;0;0;0;12;10;2;2;0;0;0;0;25;0;0;0;0;0;0;2;0;7;0;1;3;0;0;0;0;2;0;0;0;8;0;0;4;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.4;0;35;35;253;0;20;5;2;86;291;1;288;511;0;0;0;0;1;370;17;4;22;8;97;0;2;1;107;1;0;4;0;0;1;0;1;7;0;115;129;1;15;1;0;0;6;0;1;20;38;0;0;0;0;0;0;0;0;0;0;24;1;0;2;16;4;2;2;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;13;0;0;0;0;0;0;0;2;2;0;0;0;0;20;0;0;0;0;0;0;0;0;13;0;1;3;0;0;0;0;2;6;0;0;19;0;0;4;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.4;0;10;9;113;0;8;1;0;0;0;0;0;16;0;0;0;0;1;30;0;0;4;5;120;0;0;0;30;0;0;1;0;0;0;0;0;0;0;6;6;0;0;1;0;0;1;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;1;3;0;0;0;0;0;0;98;1;3;97;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.4;0;10;9;114;0;9;1;0;0;0;0;0;22;0;0;0;0;1;33;0;0;4;5;126;0;0;0;30;0;0;1;0;0;0;0;0;0;0;6;6;0;0;1;0;0;1;0;0;3;7;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;1;3;0;0;0;0;0;0;104;7;3;97;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.4;0;10;9;114;0;9;1;0;0;0;0;0;22;0;0;0;0;1;33;0;0;4;5;126;0;0;0;30;0;0;1;0;0;0;0;0;0;0;6;6;0;0;1;0;0;1;0;0;3;7;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;1;3;0;0;0;0;0;0;104;7;3;97;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.4;0;35;91;347;0;19;5;5;116;0;52;0;180;1;1;1;5;2;128;130;26;53;32;437;0;104;1;47;8;0;33;0;0;24;149;16;22;0;3;1;53;31;2;3;0;4;2;2;3;32;0;0;19;0;0;0;0;0;28;14;13;8;0;2;16;9;2;2;6;3;3;6;6;3;6;21;37;106;39;13;5;170;1;7;2;7;2;4;17;2;4;2;2;4;3;1;1;5;1;2;0;0;1;0;0;0;0;0;7;0;2;3;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.4;0;18;20;99;0;23;5;2;86;0;1;0;31;0;0;0;0;2;50;21;1;12;9;222;0;2;1;47;2;0;5;0;0;1;0;1;7;0;1;1;1;10;2;0;0;5;0;205;403;9;2;0;0;0;0;0;60;0;0;0;6;2;0;2;16;4;3;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;5;0;0;0;0;0;0;0;2;3;0;0;0;0;396;0;1;1277;0;0;0;0;2;7;0;3;3;0;0;0;0;2;0;0;0;1;0;0;5;0;0;0;202;0;0;0;0;0;0;0;1;16;52;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;176;7;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.4;0;1;3;12;0;3;1;0;6;0;0;0;2;0;0;0;0;2;0;0;2;3;3;95;0;0;3;0;1;0;72;0;1;81;0;1;0;0;0;0;148;12;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;137;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6.8;0;17;16;76;0;8;5;2;86;0;1;0;109;0;0;0;0;2;175;32;1;10;7;81;0;2;1;47;0;0;5;0;0;1;0;1;7;0;46;53;1;18;2;0;0;0;0;9;25;16;0;0;0;0;0;0;0;0;0;0;7;0;0;2;16;4;3;3;0;0;0;0;3;0;0;0;0;0;0;3;0;2;0;0;0;4;0;0;0;0;0;12;10;2;2;0;0;0;0;25;0;0;0;0;0;0;2;0;7;0;1;3;0;0;0;0;2;0;0;0;8;0;0;4;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6.8;0;35;35;253;0;20;5;2;86;291;1;288;511;0;0;0;0;1;370;17;4;22;8;97;0;2;1;107;1;0;4;0;0;1;0;1;7;0;115;129;1;15;1;0;0;6;0;1;20;38;0;0;0;0;0;0;0;0;0;0;24;1;0;2;16;4;2;2;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;13;0;0;0;0;0;0;0;2;2;0;0;0;0;20;0;0;0;0;0;0;0;0;13;0;1;3;0;0;0;0;2;6;0;0;19;0;0;4;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
